Over_Drawn_MEAN,Missed_Payment_Date_MEAN,AMT_DRAWINGS_ATM_CURRENT_MEAN,AMT_BALANCE_MEAN,DAYS_BIRTH,CNT_DRAWINGS_CURRENT_MEAN,DAYS_CREDIT_ENDDATE_MEAN,DAYS_REGISTRATION,DAYS_CREDIT_ENDDATE_MIN,CREDIT_TYPE_Credit_card_MEAN,TARGET,SK_ID_CURR
0.0,0.0,0.0,0.0,-16460.0,0.0,4540.0,-2272.0,-1543.0,0.1428,0.0,100583
0.0,0.0,0.0,0.0,-19090.0,0.0,-956.5,-7296.0,-2368.0,0.1428,0.0,100584
0.0,0.125,0.0,0.0,-12330.0,0.0,-38.0,-4040.0,-1117.0,0.0,0.0,100585
0.0,0.01266,22328.572,19738.387,-22290.0,1.167,-834.5,-13270.0,-1911.0,0.0,0.0,100586
0.0,0.0625,0.0,0.0,-18000.0,0.0,161.5,-5724.0,10.0,1.0,0.0,100587
0.0,0.0,0.0,0.0,-11816.0,0.0,86.0,-5304.0,-319.0,0.2,0.0,100588
0.0,0.174,0.0,0.0,-10056.0,0.0,-1046.0,-4750.0,-1153.0,0.5,0.0,100589
0.0,0.0,0.0,0.0,-15920.0,0.0,0.0,-297.0,0.0,0.0,0.0,100590
0.0,0.0,0.0,0.0,-13700.0,0.0,-1065.0,-6500.0,-2078.0,0.25,0.0,100593
0.0,0.03125,0.0,0.0,-14320.0,0.0,7840.0,-7876.0,-267.0,0.5,0.0,100594
0.0,0.0,0.0,0.0,-15540.0,0.0,319.0,-182.0,80.0,0.0,0.0,100595
0.0,0.0,0.0,0.0,-17200.0,0.0,-975.0,-9330.0,-2360.0,0.3076,0.0,100596
0.0,0.0,0.0,57874.742,-18670.0,2.375,1042.0,-12450.0,1042.0,0.0,0.0,100597
0.0,0.06665,0.0,0.0,-13410.0,0.0,-759.0,-1545.0,-2644.0,0.1428,0.0,100598
0.0,0.3333,0.0,0.0,-16120.0,0.0,1043.0,-8380.0,1019.0,0.5,0.0,100599
0.0,0.1273,0.0,0.0,-14750.0,0.0,-647.5,-4200.0,-2572.0,0.1666,0.0,100600
0.1875,0.01666,49320.0,68817.086,-13510.0,1.0,-206.6,-6252.0,-2310.0,0.4546,0.0,100601
0.0,0.0,0.0,0.0,-19860.0,0.0,-457.5,-5680.0,-2242.0,0.125,0.0,100603
0.0,0.0,0.0,0.0,-8430.0,0.0,0.0,-6656.0,0.0,0.0,0.0,100604
0.0,0.1364,0.0,0.0,-9920.0,0.0,996.0,-4570.0,996.0,0.0,0.0,100605
0.0,0.0,876.62335,10216.197,-20370.0,0.01282,-846.0,-5480.0,-2228.0,0.1666,0.0,100606
0.0,0.1621,0.0,0.0,-20590.0,0.0,103.3,-4704.0,-702.0,0.0,0.0,100608
0.0,0.0,21970.588,236790.05,-9250.0,0.5884,0.0,-2340.0,0.0,0.0,0.0,100609
0.0,0.1818,0.0,0.0,-13280.0,0.0,1177.0,-184.0,-1533.0,0.0,0.0,100610
0.15,0.18,0.0,127102.27,-17440.0,0.8833,0.0,-3072.0,0.0,0.0,0.0,100611
0.1852,0.1833,10565.218,179170.83,-14580.0,1.186,-473.5,-6268.0,-2468.0,0.125,0.0,100612
0.0,0.0,0.0,0.0,-8130.0,0.0,15590.0,-7220.0,48.0,0.5,0.0,100614
0.0,0.02174,0.0,0.0,-18290.0,0.0,450.5,-2520.0,-2436.0,0.4,0.0,100615
0.0,0.625,0.0,0.0,-13480.0,0.0,0.0,-4344.0,0.0,0.0,1.0,100616
0.0,0.0,0.0,0.0,-11150.0,0.0,-55.66,-5090.0,-331.0,0.5,0.0,100619
0.0,0.0,0.0,0.0,-17390.0,0.0,82.0,-3304.0,82.0,1.0,0.0,100620
0.02222,0.0119,5850.0,42182.723,-18200.0,1.911,1049.0,-7.0,1049.0,1.0,0.0,100621
0.0,0.012985,24065.217,132328.47,-17800.0,0.68,0.0,-8156.0,0.0,0.0,0.0,100623
0.0,0.1448,0.0,0.0,-23760.0,0.0,253.0,-2752.0,253.0,0.0,0.0,100624
0.0,0.0,0.0,0.0,-11230.0,0.0,-887.5,-823.0,-2566.0,0.1666,0.0,100626
0.0,0.0,0.0,0.0,-15064.0,0.0,596.0,-9064.0,596.0,0.0,0.0,100627
0.0,0.0,0.0,0.0,-15670.0,0.0,66.06,-3132.0,-706.0,0.1538,0.0,100628
0.0,0.0,0.0,0.0,-17280.0,0.0,137.8,-6240.0,-861.0,0.125,0.0,100629
0.0,0.0,0.0,0.0,-9520.0,0.0,214.1,-1673.0,-1065.0,0.25,0.0,100630
0.0,0.0,0.0,0.0,-17520.0,0.0,-1812.0,-760.0,-2132.0,0.0,0.0,100631
0.0,0.05554,0.0,0.0,-16190.0,0.0,0.0,-3466.0,0.0,0.0,0.0,100632
0.0,0.0769,0.0,0.0,-13144.0,0.0,275.0,-7240.0,-591.0,0.0,0.0,100633
0.0,0.3594,0.0,0.0,-12510.0,0.0,0.0,-1255.0,0.0,0.0,0.0,100634
0.04706,0.0,937.05884,7775.0117,-12264.0,0.1647,401.5,-373.0,-139.0,0.4,0.0,100635
0.0,0.0345,0.0,0.0,-21020.0,0.0,37.88,-3528.0,-1191.0,0.3,1.0,100636
0.0,0.0,0.0,0.0,-22880.0,0.0,-874.5,-12690.0,-1858.0,0.0,0.0,100637
0.0,0.0,0.0,0.0,-13470.0,0.0,-187.0,-4236.0,-187.0,0.0,0.0,100638
0.0,0.1613,0.0,0.0,-17570.0,0.0,-1041.0,-5060.0,-1977.0,0.0,0.0,100639
0.0,0.1364,0.0,0.0,-11890.0,0.0,378.8,-356.0,-2280.0,0.0,0.0,100640
0.0,0.1538,0.0,0.0,-11410.0,0.0,0.0,-11390.0,0.0,0.0,1.0,100641
0.0,0.0303,0.0,0.0,-21890.0,0.0,0.0,-10290.0,0.0,0.0,0.0,100642
0.0,0.0,0.0,0.0,-23180.0,0.0,18.75,-5790.0,-895.0,0.4,0.0,100643
0.0,0.0,0.0,0.0,-12460.0,0.0,1430.0,-2688.0,215.0,0.0,0.0,100644
0.0,0.04166,0.0,0.0,-12340.0,0.0,-1251.0,-4376.0,-1967.0,0.0,0.0,100645
0.0,0.1578,0.0,0.0,-15150.0,0.0,987.0,-1290.0,987.0,1.0,1.0,100646
0.0,0.0,0.0,0.0,-17140.0,0.0,-62.44,-1203.0,-518.0,0.0,0.0,100647
0.0,0.5557,0.0,0.0,-12750.0,0.0,-643.0,-5956.0,-864.0,0.0,0.0,100648
0.0,0.5557,0.0,0.0,-11656.0,0.0,-2024.0,-4830.0,-2532.0,0.5,1.0,100649
0.0,0.0,0.0,0.0,-16580.0,0.0,-854.5,-988.0,-2534.0,0.0,1.0,100650
0.0,0.0,0.0,0.0,-12840.0,0.0,4066.0,-27.0,-1711.0,0.5,0.0,100651
0.0,0.0,0.0,0.0,-22020.0,0.0,-195.5,-14184.0,-249.0,0.0,0.0,100652
1.0,0.0,17263.637,255353.42,-12390.0,6.184,-295.2,-6410.0,-2260.0,0.4285,0.0,100653
0.0,0.0,0.0,0.0,-11770.0,0.0,29.0,-5836.0,-1767.0,0.1666,0.0,100654
0.0,0.0,0.0,0.0,-19760.0,0.0,369.0,-1928.0,-119.0,0.3333,0.0,100655
0.0,0.1111,0.0,0.0,-20420.0,0.0,365.8,-10020.0,-351.0,0.0,0.0,100656
0.0,0.0,0.0,0.0,-19220.0,0.0,978.5,-7824.0,-1978.0,0.25,0.0,100657
0.0,0.02777,35678.57,260078.23,-8940.0,11.57,5164.0,-8890.0,-934.0,0.5,0.0,100658
0.0,0.0,0.0,0.0,-18930.0,0.0,0.0,-3202.0,0.0,0.0,0.0,100659
0.0,0.0,0.0,0.0,-14740.0,0.0,610.0,-6544.0,610.0,1.0,0.0,100660
0.0,0.11426,0.0,0.0,-12520.0,0.0,0.0,-1116.0,0.0,0.0,0.0,100661
0.0,0.0,0.0,0.0,-16850.0,0.0,-127.0,-209.0,-127.0,0.0,0.0,100662
0.125,0.03897,20531.25,86322.766,-17420.0,0.875,-81.7,-2516.0,-202.0,0.4,0.0,100663
0.0,0.0,0.0,0.0,-20100.0,0.0,-587.0,-1820.0,-587.0,0.0,0.0,100664
0.0,0.0,0.0,0.0,-7770.0,0.0,0.0,-354.0,0.0,0.0,0.0,100665
0.0,0.0,0.0,0.0,-10690.0,0.0,3386.0,-119.0,26.0,0.6665,0.0,100666
0.0,0.0,0.0,0.0,-20110.0,0.0,-1046.0,-8660.0,-2026.0,0.2,0.0,100667
0.0,0.125,0.0,0.0,-14730.0,0.0,-273.8,-4268.0,-1130.0,0.125,0.0,100668
0.0,0.476,0.0,0.0,-22990.0,0.0,218.0,-4508.0,-406.0,0.3333,0.0,100669
0.0,0.1875,0.0,0.0,-19740.0,0.0,-1111.0,-1849.0,-2025.0,0.0,0.0,100670
0.0,0.2307,0.0,0.0,-12050.0,0.0,634.0,-5784.0,634.0,1.0,0.0,100671
0.0,0.0,0.0,0.0,-21100.0,0.0,58.75,-8290.0,-971.0,0.0,1.0,100672
0.0,0.0,0.0,0.0,-16310.0,0.0,-609.0,-8750.0,-2136.0,0.0,0.0,100673
0.0,0.0,0.0,0.0,-14960.0,0.0,957.5,-2132.0,-1070.0,0.5,0.0,100674
0.0,0.1428,0.0,0.0,-22500.0,0.0,-45.0,-442.0,-1546.0,0.1666,0.0,100675
0.0,0.0,0.0,0.0,-18720.0,0.0,0.0,-2708.0,0.0,0.0,0.0,100676
0.0,0.641,0.0,0.0,-10600.0,0.0,809.0,-558.0,-960.0,0.2856,0.0,100678
0.0,0.5,0.0,0.0,-19970.0,0.0,-1533.0,-1434.0,-2444.0,0.0,0.0,100679
0.0,0.0,0.0,0.0,-16800.0,0.0,-473.0,-176.0,-473.0,1.0,0.0,100680
0.01136,0.1267,827.5862,55897.066,-16780.0,0.0795,529.0,-3812.0,-347.0,0.3333,0.0,100681
0.0,0.6,0.0,0.0,-16770.0,0.0,650.0,-7820.0,650.0,0.0,0.0,100682
0.0,0.0,0.0,0.0,-17330.0,0.0,-950.5,-4584.0,-1848.0,0.0,0.0,100683
0.0,0.05,36000.0,43082.637,-20320.0,0.9,-629.0,-981.0,-1745.0,0.0,0.0,100684
0.0857,0.1777,18321.428,368998.16,-20020.0,0.971,-1003.5,-2108.0,-1256.0,0.3333,0.0,100685
0.0,0.0755,0.0,0.0,-13140.0,0.0,-657.0,-1325.0,-2508.0,0.25,0.0,100686
0.0,0.0,0.0,0.0,-12260.0,0.0,2888.0,-6388.0,-2204.0,0.1428,0.0,100687
0.0,0.08,30330.0,162926.34,-13100.0,7.832,-868.5,-542.0,-1951.0,0.4285,0.0,100688
0.0,0.5884,0.0,0.0,-21760.0,0.0,-907.0,-9864.0,-1752.0,0.0,0.0,100689
0.0,0.375,0.0,0.0,-12136.0,0.0,0.0,-1049.0,0.0,0.0,1.0,100690
0.0,0.0,0.0,0.0,-15704.0,0.0,342.0,-1629.0,-1643.0,0.5293,0.0,100691
0.0,0.0,0.0,0.0,-8456.0,0.0,151.4,-2416.0,-430.0,0.0,0.0,100692
0.0,0.0,0.0,0.0,-16216.0,0.0,-469.0,-3362.0,-469.0,0.0,0.0,100693
0.0,0.0,0.0,0.0,-14350.0,0.0,-584.0,-1199.0,-1459.0,0.2,0.0,100694
0.0,0.3667,0.0,0.0,-17420.0,0.0,-188.2,-6350.0,-1061.0,0.0,0.0,100695
0.0,0.0137,0.0,0.0,-15200.0,0.0,5936.0,-91.0,1369.0,0.5,0.0,100696
0.0,0.01819,1956.5217,17340.05,-20640.0,0.07446,-1297.0,-4892.0,-2488.0,0.0,0.0,100697
0.0,0.0,0.0,0.0,-14590.0,0.0,0.0,-12350.0,0.0,0.0,0.0,100698
0.0,0.05884,0.0,0.0,-17340.0,0.0,-789.0,-9060.0,-789.0,0.3333,0.0,100700
0.0,0.0769,0.0,0.0,-22880.0,0.0,0.0,-12400.0,0.0,0.0,0.0,100701
0.0,0.0,0.0,0.0,-25060.0,0.0,-577.5,-2708.0,-1197.0,0.0,0.0,100703
0.0,0.10254,0.0,0.0,-17780.0,0.0,-192.0,-6650.0,-1538.0,0.2,0.0,100704
0.0625,0.0,43453.125,134550.16,-17230.0,1.3125,0.0,-2328.0,0.0,0.0,0.0,100705
0.0,0.4,0.0,0.0,-22460.0,0.0,-114.8,-1746.0,-696.0,0.0,0.0,100706
0.0,0.3394,0.0,0.0,-16960.0,0.0,-406.8,-4212.0,-1754.0,0.3333,0.0,100707
0.0,0.08826,0.0,0.0,-17540.0,0.0,0.0,-70.0,0.0,0.0,0.0,100708
0.0,0.0,0.0,476.28,-8744.0,0.2,3404.0,-8744.0,-283.0,0.3333,0.0,100709
0.0,0.03333,0.0,0.0,-11460.0,0.0,-206.9,-3876.0,-1390.0,0.3635,0.0,100710
0.0,0.0,0.0,0.0,-15110.0,0.0,1657.0,-4064.0,-1934.0,0.4,0.0,100712
0.0,0.5,0.0,0.0,-12900.0,0.0,2208.0,-4690.0,202.0,0.4,1.0,100713
0.0,0.0,0.0,0.0,-21820.0,0.0,-100.5,-12710.0,-777.0,0.0,1.0,100714
0.0,0.0,0.0,0.0,-19140.0,0.0,-836.0,-277.0,-2402.0,0.25,0.0,100715
0.0,0.2983,0.0,0.0,-11980.0,0.0,-2314.0,-5180.0,-2528.0,0.0,0.0,100716
0.0,0.2856,0.0,0.0,-10800.0,0.0,-495.8,-4300.0,-2006.0,0.0,1.0,100717
0.0,0.0,0.0,0.0,-16296.0,0.0,599.0,-3500.0,599.0,0.0,0.0,100718
0.0,0.0,0.0,0.0,-12310.0,0.0,-214.0,-146.0,-214.0,0.0,0.0,100719
0.0,0.0,0.0,0.0,-8990.0,0.0,-197.0,-1786.0,-504.0,0.0,0.0,100720
0.0,0.0,0.0,0.0,-19600.0,0.0,0.0,-6692.0,0.0,0.0,0.0,100721
0.0341,0.10345,1626.506,6477.26,-16190.0,0.0341,1344.0,-8750.0,1135.0,0.0,0.0,100722
0.0,0.0,0.0,0.0,-14240.0,0.0,0.0,-1748.0,0.0,0.0,0.0,100723
0.0,0.0,0.0,0.0,-14810.0,0.0,-644.5,-8820.0,-2484.0,0.1111,0.0,100724
0.0,0.0,0.0,0.0,-11490.0,0.0,-1016.0,-4940.0,-1016.0,0.0,0.0,100725
0.0,0.186,0.0,0.0,-10230.0,0.0,6252.0,-487.0,-467.0,0.2,0.0,100726
0.0,0.0,0.0,0.0,-16910.0,0.0,-605.5,-6800.0,-804.0,0.0,0.0,100727
0.1765,0.25,26470.588,276307.03,-17860.0,0.2942,-1667.0,-6450.0,-1667.0,0.5,0.0,100728
0.0,0.0,0.0,0.0,-16940.0,0.0,1859.0,-3240.0,1859.0,0.0,0.0,100730
0.0,0.0,0.0,0.0,-13830.0,0.0,-941.5,-3446.0,-2448.0,0.125,0.0,100731
0.0,0.0,0.0,0.0,-10230.0,0.0,141.0,-193.0,141.0,0.0,0.0,100732
0.0,0.4443,0.0,0.0,-14350.0,0.0,-302.2,-3592.0,-2112.0,0.1428,0.0,100733
0.0,0.0,0.0,0.0,-13880.0,0.0,1278.0,-3440.0,-1059.0,0.6,0.0,100734
0.0,0.12,0.0,0.0,-14570.0,0.0,-7.0,-2576.0,-761.0,0.2,0.0,100735
0.0241,0.0,4159.756,16107.547,-20620.0,0.1445,440.8,-7400.0,-1285.0,0.3125,0.0,100736
0.0,0.0,0.0,0.0,-24180.0,0.0,-726.0,-8064.0,-1877.0,0.0,0.0,100737
0.0,0.0,0.0,0.0,-10936.0,0.0,-216.9,-1052.0,-2440.0,0.2,0.0,100738
0.0,0.0,0.0,0.0,-10640.0,0.0,-303.0,-440.0,-1451.0,0.0,0.0,100739
0.0,0.0,0.0,0.0,-8690.0,0.0,-18.67,-7100.0,-37.0,0.0,0.0,100741
0.0,0.0,0.0,0.0,-20210.0,0.0,1206.0,-14110.0,350.0,0.5,0.0,100742
0.0,0.03705,0.0,0.0,-19980.0,0.0,-815.0,-10340.0,-822.0,0.3333,0.0,100743
0.0,0.403,0.0,0.0,-17810.0,0.0,589.0,-3436.0,-394.0,0.25,0.0,100746
0.0,0.0789,0.0,0.0,-16540.0,0.0,-1631.0,-6044.0,-1631.0,0.0,0.0,100748
0.02325,0.0,2175.0,2221.7588,-17020.0,0.1395,6000.0,-1127.0,-845.0,0.8,0.0,100749
0.0,0.2666,0.0,0.0,-13430.0,0.0,317.5,-7280.0,-467.0,0.4,0.0,100750
0.0,0.291,0.0,0.0,-10600.0,0.0,0.0,-5012.0,0.0,0.0,0.0,100755
0.0,0.0,0.0,0.0,-19360.0,0.0,0.0,-10860.0,0.0,0.0,0.0,100756
0.0,0.0,0.0,0.0,-18350.0,0.0,-703.0,-6596.0,-1526.0,0.25,0.0,100757
0.0,0.0,0.0,0.0,-13416.0,0.0,5372.0,-4800.0,-613.0,0.3333,0.0,100758
0.2942,0.01515,33352.94,339605.8,-16290.0,6.35,-1230.0,-8870.0,-2530.0,0.4285,0.0,100759
0.0,0.04544,0.0,0.0,-11520.0,0.0,-752.0,-4940.0,-752.0,0.5,0.0,100761
0.0,0.0,0.0,0.0,-10630.0,0.0,627.5,-10600.0,-93.0,0.3333,0.0,100764
0.0,0.0,0.0,0.0,-14380.0,0.0,-454.0,-3312.0,-1369.0,0.0,0.0,100766
0.0,0.5864,0.0,0.0,-13960.0,0.0,0.0,-733.0,0.0,0.0,0.0,100767
0.2974,0.0816,3703.3784,90920.8,-20430.0,0.527,-838.0,-10240.0,-1906.0,0.5,0.0,100768
0.0,0.0,0.0,0.0,-13880.0,0.0,-516.0,-4880.0,-516.0,0.0,0.0,100769
0.0,0.2258,0.0,0.0,-17090.0,0.0,5970.0,-1166.0,-1593.0,0.2222,0.0,100771
0.0,0.0,0.0,0.0,-23060.0,0.0,-700.0,-4452.0,-1592.0,0.0,0.0,100773
0.2188,0.08435,23353.45,353642.9,-19170.0,0.4062,-615.0,-1307.0,-615.0,0.0,0.0,100774
0.0,0.0357,0.0,0.0,-8380.0,0.0,-524.0,-6270.0,-524.0,1.0,0.0,100775
0.0,0.0968,0.0,0.0,-12410.0,0.0,-489.2,-6370.0,-1207.0,0.0,0.0,100776
0.0,0.0,0.0,0.0,-18320.0,0.0,-158.0,-586.0,-476.0,0.2,0.0,100778
0.0,0.0,0.0,0.0,-20690.0,0.0,-596.0,-10060.0,-1125.0,0.2856,0.0,100779
0.0,0.0,0.0,0.0,-10570.0,0.0,433.0,-5450.0,-27.0,1.0,0.0,100780
0.0,0.0,0.0,0.0,-20210.0,0.0,4980.0,-9580.0,-2718.0,0.6665,0.0,100781
0.0,0.2654,0.0,0.0,-15576.0,0.0,-110.3,-8300.0,-1235.0,0.25,0.0,100782
0.0,0.0,0.0,0.0,-9544.0,0.0,210.0,-4290.0,210.0,0.0,0.0,100783
0.0,0.3086,0.0,0.0,-22180.0,0.0,0.0,-14264.0,0.0,0.0,1.0,100784
0.0,0.0,0.0,0.0,-21310.0,0.0,-1228.0,-2144.0,-2564.0,0.3845,0.0,100785
0.6206,0.1111,12739.655,219245.42,-16620.0,0.5864,-610.0,-6372.0,-2468.0,0.3333,0.0,100786
0.0,0.0,0.0,0.0,-16590.0,0.0,-654.0,-183.0,-2256.0,0.1,0.0,100787
0.0,0.0,0.0,0.0,-10110.0,0.0,115.0,-4890.0,-520.0,0.0,0.0,100788
0.0,0.3462,0.0,0.0,-16330.0,0.0,-101.8,-1187.0,-1314.0,0.4,0.0,100789
0.0,0.05264,0.0,0.0,-9370.0,0.0,485.5,-1451.0,-66.0,0.0,0.0,100790
0.0,0.0303,0.0,0.0,-13040.0,0.0,467.0,-2920.0,248.0,0.0,0.0,100793
0.0,0.0,0.0,0.0,-21340.0,0.0,-471.5,-11096.0,-712.0,0.0,0.0,100794
0.0,0.0,0.0,0.0,-13780.0,0.0,-1703.0,-6324.0,-2644.0,0.0,0.0,100795
0.125,0.0702,17718.75,291423.66,-19310.0,0.2291,208.4,-6890.0,-1568.0,0.5,1.0,100796
0.0,0.0,0.0,0.0,-16660.0,0.0,10070.0,-4716.0,-779.0,0.6,0.0,100798
0.0,0.0,0.0,0.0,-21400.0,0.0,-360.2,-4430.0,-1658.0,0.2,0.0,100799
0.0,0.0,5625.0,1271.2745,-21310.0,0.0909,853.0,-2486.0,853.0,0.0,0.0,100800
0.0,0.125,0.0,0.0,-9530.0,0.0,0.0,-4390.0,0.0,0.0,0.0,100801
0.1685,0.00606,4367.3687,90304.945,-19170.0,0.358,928.0,-8210.0,928.0,1.0,0.0,100802
0.0,0.0,0.0,0.0,-11850.0,0.0,6850.0,-1561.0,-2066.0,0.25,0.0,100803
0.5,0.125,1285.7142,72134.52,-12200.0,14.0,6824.0,-179.0,-67.0,0.6,0.0,100804
0.0,0.0769,0.0,0.0,-11810.0,0.0,845.0,-5292.0,845.0,0.0,0.0,100805
0.0,0.35,90420.0,344860.6,-18180.0,3.268,-259.8,-2278.0,-1642.0,0.1428,0.0,100806
0.0,0.06665,0.0,0.0,-14020.0,0.0,-1080.0,-7148.0,-2240.0,0.1111,0.0,100807
0.0,0.05554,0.0,0.0,-9900.0,0.0,4708.0,-737.0,-1474.0,0.375,1.0,100808
0.0,0.0,0.0,0.0,-18700.0,0.0,-615.5,-9490.0,-1038.0,0.0,0.0,100809
0.0,0.0,0.0,0.0,-12640.0,0.0,222.6,-83.0,-924.0,1.0,0.0,100810
0.0,0.0,0.0,0.0,-20220.0,0.0,-47.5,-6628.0,-767.0,0.0,0.0,100811
0.0,0.0,0.0,0.0,-13704.0,0.0,-651.0,-5868.0,-651.0,0.0,0.0,100812
0.0,0.0,0.0,0.0,-15070.0,0.0,-1524.0,-6536.0,-2676.0,0.1818,0.0,100813
0.0,0.0174,602.1127,1456.9296,-21700.0,0.0986,2268.0,-9704.0,-1784.0,0.5,0.0,100814
0.0,0.0606,0.0,0.0,-22720.0,0.0,156.0,-8536.0,156.0,0.0,0.0,100815
0.2,0.0625,10125.0,81803.79,-22560.0,0.5,-204.8,-9176.0,-1184.0,0.1666,1.0,100816
0.0,0.0,0.0,0.0,-19330.0,0.0,7416.0,-10050.0,-2240.0,0.5,0.0,100817
0.0,0.0,0.0,0.0,-11760.0,0.0,5020.0,-4836.0,-2424.0,0.1666,0.0,100818
0.5713,0.0,29571.428,216388.92,-20900.0,3.143,-174.9,-14960.0,-1794.0,0.1305,0.0,100819
0.0,0.4,0.0,0.0,-18000.0,0.0,-555.0,-7464.0,-1418.0,0.4,0.0,100820
0.0,0.0,0.0,0.0,-21580.0,0.0,2348.0,-7640.0,-2568.0,0.3333,0.0,100821
0.0,0.0,0.0,0.0,-11656.0,0.0,863.5,-2224.0,-423.0,0.0,0.0,100822
0.0,0.0,0.0,0.0,-16216.0,0.0,-595.0,-2408.0,-1554.0,0.4,0.0,100824
0.0,0.0,0.0,0.0,-21440.0,0.0,0.0,-2966.0,0.0,0.0,0.0,100825
0.0,0.12,0.0,0.0,-8760.0,0.0,151.4,-3176.0,-198.0,0.0,0.0,100827
0.0,0.0,0.0,0.0,-10664.0,0.0,0.0,-2202.0,0.0,0.0,0.0,100828
0.0,0.0,0.0,0.0,-21090.0,0.0,-777.5,-5684.0,-2644.0,0.06665,0.0,100829
0.0,0.0857,0.0,0.0,-10240.0,0.0,-685.5,-318.0,-2368.0,0.0,0.0,100831
0.0,0.0,0.0,0.0,-14970.0,0.0,209.4,-7410.0,-768.0,0.0,0.0,100832
0.1177,0.03378,2316.9644,26843.213,-14800.0,0.353,-768.0,-6464.0,-1659.0,0.3,0.0,100833
0.5,0.2307,22500.0,435520.38,-16136.0,1.1875,-904.5,-722.0,-1518.0,0.4,0.0,100834
0.0,0.0,0.0,0.0,-19600.0,0.0,-987.5,-10150.0,-2614.0,0.0,0.0,100835
0.0,0.125,0.0,0.0,-10070.0,0.0,0.0,-519.0,0.0,0.0,0.0,100837
0.0,0.5454,0.0,0.0,-16056.0,0.0,-1358.0,-1420.0,-1977.0,0.4285,0.0,100838
0.5557,0.0,16900.0,134772.66,-16530.0,0.8887,3006.0,-101.0,-670.0,0.2727,1.0,100839
0.0,0.0,0.0,0.0,-14660.0,0.0,-620.5,-4824.0,-1281.0,0.0,1.0,100840
0.0,0.0,0.0,0.0,-8670.0,0.0,250.0,-4976.0,-567.0,1.0,0.0,100841
0.025,0.0795,18877.5,230420.03,-11660.0,0.975,-431.0,-1870.0,-1489.0,0.0,0.0,100842
0.0,0.3125,0.0,0.0,-19230.0,0.0,-761.5,-11370.0,-2400.0,0.3,0.0,100843
0.0,0.0,0.0,0.0,-11390.0,0.0,7476.0,-5536.0,-1471.0,0.5,0.0,100844
0.0,0.0,0.0,0.0,-10140.0,0.0,206.0,-1257.0,206.0,0.0,0.0,100845
0.0,0.2413,0.0,0.0,-23490.0,0.0,-562.5,-1209.0,-623.0,0.0,0.0,100846
0.0,0.05713,0.0,0.0,-12760.0,0.0,701.5,-6630.0,-223.0,0.0,0.0,100847
0.0,0.0,0.0,0.0,-14820.0,0.0,5864.0,-8900.0,-1219.0,0.4,0.0,100848
0.0,0.1,0.0,0.0,-21260.0,0.0,3476.0,-12490.0,-2456.0,0.25,0.0,100849
0.0,0.0,0.0,0.0,-13976.0,0.0,-469.0,-4944.0,-1105.0,0.1428,0.0,100850
0.0,0.0,0.0,0.0,-17800.0,0.0,282.0,-5840.0,282.0,0.0,0.0,100851
0.0,0.0,0.0,0.0,-19790.0,0.0,-2464.0,-7570.0,-2596.0,0.25,0.0,100852
0.0,0.0909,0.0,2852.2896,-13176.0,0.011765,519.5,-358.0,-1014.0,0.1666,0.0,100853
0.0,0.0625,0.0,41723.19,-12420.0,4.8,-190.0,-661.0,-485.0,0.2,0.0,100854
0.0,0.0,0.0,0.0,-16940.0,0.0,106.5,-2056.0,-877.0,0.2856,0.0,100855
0.0,0.0,0.0,0.0,-16860.0,0.0,0.0,-5452.0,0.0,0.0,0.0,100856
0.0,0.0,0.0,0.0,-23630.0,0.0,0.0,-11250.0,0.0,0.0,0.0,100857
0.0,0.0,0.0,0.0,-14904.0,0.0,-992.0,-2700.0,-1736.0,0.125,0.0,100858
0.0,0.01124,21240.0,438000.0,-14000.0,1.296,1226.0,-8000.0,1113.0,1.0,0.0,100859
0.0,0.0,0.0,0.0,-10240.0,0.0,0.0,-2740.0,0.0,0.0,0.0,100860
0.0,0.0968,0.0,549.88873,-14210.0,0.1,-1514.0,-185.0,-1899.0,0.0,0.0,100861
0.0,0.0909,0.0,0.0,-11490.0,0.0,27.9,-196.0,-2286.0,0.1818,0.0,100862
0.0,0.01724,0.0,0.0,-23500.0,0.0,-121.5,-12936.0,-1050.0,0.25,0.0,100863
0.0,0.0,0.0,0.0,-9140.0,0.0,0.0,-183.0,0.0,0.0,0.0,100864
0.0357,0.02803,3016.0715,12105.3,-13530.0,0.1071,-403.5,-3336.0,-2442.0,0.3333,0.0,100865
0.0,0.0,0.0,0.0,-15460.0,0.0,852.0,-112.0,-1681.0,0.2222,0.0,100866
0.0,0.0,0.0,0.0,-24640.0,0.0,-903.0,-1182.0,-2136.0,0.3125,0.0,100867
0.0,0.1666,0.0,0.0,-19140.0,0.0,0.0,-314.0,0.0,0.0,0.0,100868
0.0,0.0,0.0,0.0,-16640.0,0.0,-1080.0,-244.0,-1361.0,0.0,0.0,100869
0.0625,0.014595,3548.4375,104280.72,-18850.0,0.25,0.0,-10970.0,0.0,0.0,0.0,100870
0.0,0.3333,0.0,0.0,-7864.0,0.0,30990.0,-69.0,30990.0,1.0,0.0,100871
0.0,0.138,0.0,0.0,-19780.0,0.0,0.0,-9510.0,0.0,0.0,0.0,100873
0.0,0.0,0.0,0.0,-21650.0,0.0,-312.5,-128.0,-1814.0,0.0,0.0,100874
0.0,0.0,0.0,0.0,-10300.0,0.0,612.0,-2232.0,-702.0,0.0,0.0,100875
